Gatsby - SSG,Gatsby - SSR,Next.js - SSG,Next.js - SSR,Remix - SSR
0.134278033643916,0.1212548665419611,0.3544647661992917,0.1212548665419611,0.4199916820194691
0.134278033643916,0.1291605750307457,0.0704033093592626,0.1889719351674001,0.2224346190486387
0.134278033643916,0.1212548665419611,0.1566860417906217,0.2461310576174946,0.4156015250645618
0.134278033643916,0.2663288676920669,0.1291605750307457,0.1889719351674001,0.2224346190486387
0.1212548665419611,0.1566860417906217,0.1212548665419611,0.2233150129036258,0.2224346190486387
0.1212548665419611,0.1255052474499098,0.1566860417906217,0.2205267630280115,0.4253345640079935
0.134278033643916,0.0704033093592626,0.1212548665419611,0.1334449589859581,0.2224346190486387
0.1434588564050852,0.1421837421327006,0.1566860417906217,0.1889719351674001,0.2677995742493479
0.134278033643916,0.1212548665419611,0.1421837421327006,0.4005898998123512,0.4156015250645618
0.134278033643916,0.1291605750307457,0.1566860417906217,0.1212548665419611,0.4156015250645618
0.1212548665419611,0.1566860417906217,0.1291605750307457,0.1566860417906217,0.4968422941311544
0.0704033093592626,0.1421837421327006,0.1421837421327006,0.1212548665419611,0.2019472199257377
0.1212548665419611,0.1291605750307457,0.1291605750307457,0.1889719351674001,0.2224346190486387
0.134278033643916,0.1291605750307457,0.1421837421327006,0.1889719351674001,0.2224346190486387
0.1434588564050852,0.1421837421327006,0.1291605750307457,0.3752916326482404,0.2224346190486387
0.1212548665419611,0.1566860417906217,0.1212548665419611,0.1212548665419611,0.4253345640079935
0.1550198924747057,0.1795020865044904,0.1421837421327006,0.2233150129036258,0.2656273611727011
0.1212548665419611,0.1421837421327006,0.1291605750307457,0.2233150129036258,0.2744076750825157
0.1212548665419611,0.1291605750307457,0.1212548665419611,0.1566860417906217,0.2224346190486387
0.1434588564050852,0.1421837421327006,0.1421837421327006,0.1212548665419611,0.2656273611727011
0.2673319575863428,0.1421837421327006,0.1291605750307457,0.1421837421327006,0.2224346190486387
0.1434588564050852,0.0704033093592626,0.1566860417906217,0.1291605750307457,0.2224346190486387
0.1401435592968852,0.1212548665419611,0.1291605750307457,0.2499053958637531,0.4156015250645618
0.1212548665419611,0.1421837421327006,0.1291605750307457,0.1889719351674001,0.2224346190486387
0.1212548665419611,0.3276363619083193,0.1421837421327006,0.1291605750307457,0.2224346190486387
0.1821543241910504,0.1212548665419611,0.1421837421327006,0.2024881464546771,0.2224346190486387
0.1212548665419611,0.1291605750307457,0.1212548665419611,0.1531497248752083,0.2656273611727011
0.1434588564050852,0.1421837421327006,0.2205267630280115,0.2938543344519428,0.401920393581821
0.134278033643916,0.1291605750307457,0.1212548665419611,0.1889719351674001,0.2224346190486387
0.1212548665419611,0.1421837421327006,0.1291605750307457,0.3165343669767572,0.2224346190486387
0.1212548665419611,0.1566860417906217,0.2233150129036258,0.1566860417906217,0.4924521371762471
0.1212548665419611,0.1421837421327006,0.3752916326482404,0.1566860417906217,0.2224346190486387
0.1212548665419611,0.2211388178787561,0.1212548665419611,0.1212548665419611,0.2224346190486387
0.134278033643916,0.1212548665419611,0.1566860417906217,0.1421837421327006,0.2224346190486387
0.1434588564050852,0.1212548665419611,0.1291605750307457,0.1421837421327006,0.3965775115932966
0.1434588564050852,0.1291605750307457,0.1681450687184514,0.0834264764612175,0.4243818389743765
0.0926072992223867,0.1212548665419611,0.1889719351674001,0.1421837421327006,0.2634094172944405
0.134278033643916,0.1212548665419611,0.1889719351674001,0.1566860417906217,0.2224346190486387
0.0834264764612175,0.1421837421327006,0.1566860417906217,0.1566860417906217,0.2224346190486387
0.134278033643916,0.1421837421327006,0.1566860417906217,0.1212548665419611,0.2654063289649019
0.134278033643916,0.1291605750307457,0.1291605750307457,0.1566860417906217,0.3212817467364743
0.1212548665419611,0.0834264764612175,0.1291605750307457,0.1566860417906217,0.4968422941311544
0.2842144705527151,0.2663288676920669,0.1212548665419611,0.1212548665419611,0.2224346190486387
0.1434588564050852,0.1212548665419611,0.1291605750307457,0.2821912892405315,0.4156015250645618
0.1434588564050852,0.1889719351674001,0.1212548665419611,0.2233150129036258,0.4253345640079935
0.134278033643916,0.1212548665419611,0.1566860417906217,0.1291605750307457,0.2826697065740428
0.1212548665419611,0.1212548665419611,0.1889719351674001,0.3863936275798024,0.4156015250645618
0.1434588564050852,0.1634356466724442,0.1421837421327006,0.1795020865044904,0.1931669060159231
0.134278033643916,0.1212548665419611,0.1212548665419611,0.1889719351674001,0.4924521371762471
0.1212548665419611,0.1421837421327006,0.1421837421327006,0.1421837421327006,0.2224346190486387
