Iteration,Speed Index,Cumulative Layout Shift,Largest Contentful Paint,First Contentful Paint,Time to Interactive,Total Blocking Time
1,45604.422000000006,0.4199916820194691,45893.8165,45604.422000000006,55005.561,8542.288999999997
2,45603.545,0.22243461904863873,45885.65875,45603.545,54925.397375,8284.7275
3,45605.878,0.4156015250645618,45794.4085,45605.878,55294.239,8753.061000000002
4,45606.152,0.22243461904863873,45908.614,45606.152,55151.976,8613.923999999999
5,45604.812999999995,0.22243461904863873,45795.109749999996,45604.812999999995,54965.7065,8431.593500000003
6,45604.944,0.4253345640079935,45604.944,45604.944,55372.822,8835.527999999998
7,45605.32000000001,0.22243461904863873,45882.990000000005,45605.32000000001,55120.56000000001,8601
8,45605.255000000005,0.26779957424934797,45605.255000000005,45605.255000000005,55101.07262500001,8540.372499999998
9,45606.349,0.4156015250645618,45808.761750000005,45606.349,54885.7745,8347.825499999999
10,45606.33900000001,0.4156015250645618,45867.754250000005,45606.33900000001,55317.26950000001,8811.830499999996
11,45606.191999999995,0.49684229413115444,45762.644,45606.191999999995,55064.796,8523.904000000002
12,45605.28200000001,0.20194721992573778,45812.461500000005,45605.28200000001,55041.841,8478.858999999997
13,45607.03,0.22243461904863873,45868.2725,45607.03,54971.415,8431.485
14,45605.08,0.22243461904863873,45605.08,45605.08,55202.240000000005,8687.46
15,45606.437999999995,0.22243461904863873,45822.328499999996,45606.437999999995,55053.819,8511.781000000003
16,45604.819,0.4253345640079935,45825.61425,45604.819,55628.3095,9092.090499999998
17,45605.763999999996,0.2656273611727011,45605.763999999996,45605.763999999996,55330.132,8791.618000000002
18,45606.39599999999,0.27440767508251573,45606.39599999999,45606.39599999999,56098.748,9556.302000000003
19,45604.846000000005,0.22243461904863873,45604.846000000005,45604.846000000005,55054.75565000001,8418.076999999997
20,45605.829,0.2656273611727011,45774.37175,45605.829,55034.5645,8490.585500000001
21,45606.668000000005,0.22243461904863873,45859.001000000004,45606.668000000005,56025.284,9483.165999999997
22,45606.532999999996,0.22243461904863873,45606.532999999996,45606.532999999996,55226.91650000001,8712.233500000002
23,45606.603,0.4156015250645618,45802.45225,45606.603,55016.351500000004,8472.198499999999
24,45606.244000000006,0.2224346190486387,45608.183000000005,45606.244000000006,55080.572,8494.377999999997
25,45606.433000000005,0.2224346190486387,45849.82475,45606.433000000005,55402.016500000005,8862.783499999998
26,45606.056,0.22243461904863873,45841.542,45606.056,55141.0934,8537.972000000002
27,45606.282999999996,0.2656273611727011,45606.282999999996,45606.282999999996,55154.6915,8610.858500000002
28,45605.875,0.401920393581821,45877.90625,45605.875,55341.8875,8799.5625
29,45606.486999999994,0.22243461904863873,45792.365249999995,45606.486999999994,54924.2935,8408.256500000003
30,45606.706000000006,0.22243461904863873,45896.529500000004,45606.706000000006,55259.05300000001,8744.646999999997
31,45606.933999999994,0.49245213717624714,45606.933999999994,45606.933999999994,55257.816999999995,8719.033000000003
32,45605.33900000001,0.22243461904863873,45605.33900000001,45605.33900000001,55250.9195,8735.830499999996
33,45606.232,0.22243461904863873,45813.674,45606.232,54950.11600000001,8409.383999999998
34,45606.272,0.2224346190486387,45831.704,45606.272,55322.786,8790.364000000001
35,45605.187999999995,0.3965775115932966,45650.890999999996,45605.187999999995,55589.043999999994,8962.906000000003
36,45606.094,0.4243818389743765,45815.0705,45606.094,55321.047000000006,8782.453000000001
37,45605.611000000004,0.26340941729444056,45605.611000000004,45605.611000000004,55165.455500000004,8624.694499999998
38,45605.844,0.22243461904863873,45605.844,45605.844,54976.1291,8319.578000000001
39,45605.424,0.22243461904863873,45605.424,45605.424,55134.512,8621.288
40,45605.945999999996,0.2654063289649019,45799.4595,45605.945999999996,54753.973,8212.027000000002
41,45606.85400000001,0.32128174673647436,45760.14050000001,45606.85400000001,54995.027,8452.572999999997
42,45605.34,0.49684229413115444,45744.505,45605.34,55050.82000000001,8513.330000000002
43,45604.66,0.22243461904863873,45604.66,45604.66,54739.380000000005,8278.169999999998
44,45604.846000000005,0.4156015250645618,45604.846000000005,45604.846000000005,55522.073000000004,8985.076999999997
45,45606.820999999996,0.4253345640079935,45881.61575,45606.820999999996,55429.360499999995,8887.089500000002
46,45605.75199999999,0.2826697065740428,45939.814,45605.75199999999,54754.27599999999,8277.123999999996
47,45605.759999999995,0.4156015250645618,45605.759999999995,45605.759999999995,55477.18,8936.120000000003
48,45606.846999999994,0.19316690601592312,45865.63524999999,45606.846999999994,55773.1735,9159.076500000003
49,45606.618,0.49245213717624714,45606.618,45606.618,55365.209,8825.690999999999
50,45605.69899999999,0.22243461904863873,45605.69899999999,45605.69899999999,55089.5495,8576.150500000003
